10:16:10, -296, -160, 8296, 30, 146, 21 
10:16:10, -200, -296, 8104, 32, 107, 42 
10:16:10, -164, -196, 8128, 28, 154, 47 
10:16:10, -260, -116, 8244, 7, 104, 20 
10:16:10, -480, -280, 8168, 48, 104, 62 
10:16:10, 68, -92, 8252, 54, 130, 24 
10:16:10, -36, -228, 8260, 35, 127, 18 
10:16:10, 52, -236, 8200, 61, 128, 64 
10:16:10, -288, -300, 8196, 55, 123, 28 
10:16:10, -100, -96, 8216, 40, 95, 55 
10:16:10, -64, -252, 8184, 37, 150, 49 
10:16:10, -232, -164, 8240, 66, 149, 57 
10:16:10, -104, -324, 8196, 27, 118, 152 
10:16:10, 12, -988, 8292, 20, 128, 378 
10:16:10, -8, -1444, 8260, -1, 113, 675 
10:16:10, 20, -1820, 8196, -14, 100, 925 
10:16:10, -92, -1944, 8172, -16, 142, 1233 
10:16:10, 28, -2224, 8244, -17, 125, 1617 
10:16:10, 160, -2144, 7968, -45, 120, 1969 
10:16:10, -20, -1788, 8208, -12, 131, 2289 
10:16:10, -112, -1532, 8440, -68, 96, 2535 
10:16:10, -200, -1776, 7796, -48, 114, 2785 
10:16:10, 28, -1564, 8124, -70, 80, 3027 
10:16:10, 36, -1560, 8576, -74, 118, 3218 
10:16:10, 208, -1608, 7984, -94, 106, 3390 
10:16:10, 288, -1708, 8324, -92, 90, 3624 
10:16:10, -12, -1592, 8020, -161, 51, 3848 
10:16:10, 200, -1508, 8536, -79, 96, 4099 
10:16:10, 328, -1884, 7704, 47, 104, 4358 
10:16:10, 52, -1484, 8800, -293, 56, 4680 
10:16:10, 8, -1624, 8008, -88, 21, 4914 
10:16:10, -60, -2012, 8448, 1, 190, 5108 
10:16:10, -344, -1792, 8276, -47, 12, 5446 
10:16:10, 128, -1488, 8168, -171, 113, 5561 
10:16:10, 120, -1544, 7988, -233, 61, 5663 
10:16:10, -84, -1768, 7964, -176, 105, 5639 
10:16:10, -456, -1544, 8696, -118, 32, 5667 
10:16:10, -108, -1544, 8160, 21, 23, 5636 
10:16:10, 492, -1504, 8636, -64, 164, 5698 
10:16:10, -280, -1612, 7716, -205, 166, 5686 
10:16:10, -468, -1576, 8352, -252, 28, 5679 
10:16:10, 20, -1968, 8912, -114, 76, 5539 
10:16:10, -356, -1836, 8012, -93, 126, 5579 
10:16:10, -516, -1788, 8424, -78, 56, 5674 
10:16:10, -124, -1776, 8092, -116, 41, 5749 
10:16:10, -176, -1664, 8168, -171, 94, 5870 
10:16:10, -124, -1528, 8436, -169, 156, 5935 
10:16:10, 112, -1280, 8808, -191, 187, 6073 
10:16:10, -12, -1164, 8164, -192, 322, 6157 
10:16:10, -140, -1072, 8332, -198, 390, 6368 
10:16:10, -88, -1112, 8540, -198, 457, 6557 
10:16:10, 196, -944, 8092, -230, 572, 6735 
10:16:10, -200, -716, 8480, -211, 636, 6870 
10:16:10, -232, -604, 8300, -254, 715, 6916 
10:16:10, -368, -452, 8232, -278, 780, 6873 
10:16:10, -596, -488, 8188, -382, 838, 6806 
10:16:10, -612, -348, 8336, -493, 811, 6669 
10:16:10, -240, -324, 8060, -596, 869, 6465 
10:16:10, -376, -44, 7880, -674, 858, 6257 
10:16:10, -160, 276, 8672, -704, 804, 6112 
10:16:10, -616, 264, 7472, -794, 806, 5863 
10:16:10, 36, 612, 8508, -860, 762, 5786 
10:16:10, -440, 492, 8832, -879, 594, 5729 
10:16:10, -388, 288, 7304, -1043, 636, 5677 
10:16:10, -248, 604, 7532, -1223, 731, 5690 
10:16:10, -404, 652, 7292, -1431, 768, 5772 
10:16:10, -388, 652, 7280, -1620, 814, 5763 
10:16:10, -388, 712, 7096, -1832, 817, 5675 
10:16:10, -448, 580, 7092, -2031, 885, 5589 
10:16:10, -428, 588, 7244, -2289, 967, 5489 
10:16:10, -400, 668, 7444, -2546, 1039, 5321 
10:16:10, -404, 672, 7648, -2877, 1086, 5165 
10:16:10, -372, 616, 7748, -3127, 1113, 4982 
10:16:10, -424, 360, 7796, -3384, 1103, 4873 
10:16:10, -436, 280, 7824, -3572, 1023, 4862 
10:16:10, -368, 188, 7832, -3708, 914, 4850 
10:16:10, -304, 208, 7824, -3714, 803, 4847 
10:16:10, -244, 36, 7792, -3661, 678, 4845 
10:16:10, -248, -40, 7708, -3579, 621, 4794 
10:16:10, -352, -76, 7708, -3423, 579, 4727 
10:16:10, -604, -296, 7612, -3243, 535, 4583 
10:16:10, -784, -408, 7424, -2987, 510, 4394 
10:16:10, -796, -368, 7384, -2757, 453, 4240 
10:16:10, -708, -472, 7336, -2520, 393, 4057 
10:16:10, -520, -496, 7464, -2320, 397, 3909 
10:16:10, -496, -496, 7508, -2137, 395, 3802 
10:16:10, -636, -588, 7588, -2002, 312, 3700 
10:16:10, -716, -648, 7584, -1884, 255, 3609 
10:16:10, -832, -680, 7548, -1782, 220, 3583 
10:16:10, -888, -752, 7504, -1677, 116, 3544 
10:16:10, -764, -896, 7572, -1613, 75, 3484 
10:16:10, -636, -864, 7548, -1557, 77, 3505 
10:16:10, -744, -936, 7580, -1497, 78, 3536 
10:16:10, -832, -1096, 7424, -1405, 68, 3524 
10:16:11, -936, -1144, 7320, -1350, 125, 3498 
10:16:11, -1016, -1168, 7216, -1284, 184, 3468 
10:16:11, -992, -1104, 7180, -1199, 208, 3414 
10:16:11, -900, -1100, 7104, -1207, 285, 3294 
10:16:11, -780, -1144, 6984, -1136, 413, 3196 
10:16:11, -576, -1268, 6864, -1115, 545, 3147 
10:16:11, -556, -1368, 6652, -1076, 676, 3103 
10:16:11, -668, -1368, 6532, -1026, 828, 3033 
10:16:11, -632, -1408, 6464, -948, 987, 2967 
10:16:11, -624, -1312, 6420, -922, 1128, 2801 
10:16:11, -724, -1200, 6376, -929, 1296, 2614 
10:16:11, -804, -1128, 6280, -929, 1497, 2366 
10:16:11, -744, -1232, 6232, -957, 1711, 2086 
10:16:11, -652, -1320, 6260, -941, 1838, 1818 
10:16:11, -760, -1416, 6292, -946, 1976, 1636 
10:16:11, -832, -1428, 6356, -994, 2096, 1537 
10:16:11, -928, -1304, 6476, -1046, 2161, 1470 
10:16:11, -936, -1184, 6524, -1062, 2218, 1444 
10:16:11, -892, -1172, 6604, -1109, 2210, 1438 
10:16:11, -1076, -1256, 6744, -1173, 2193, 1351 
10:16:11, -1200, -1412, 6732, -1214, 2138, 1238 
10:16:11, -1384, -1476, 6764, -1263, 2032, 1053 
10:16:11, -1500, -1508, 6808, -1305, 1890, 874 
10:16:11, -1580, -1532, 6964, -1357, 1721, 708 
10:16:11, -1700, -1732, 7216, -1448, 1521, 634 
10:16:11, -1688, -1616, 7312, -1528, 1306, 606 
10:16:11, -1672, -1664, 7188, -1619, 1072, 729 
10:16:11, -1800, -1636, 7132, -1740, 793, 933 
10:16:11, -1832, -1680, 7108, -1823, 467, 1173 
10:16:11, -1808, -1672, 7260, -1881, 141, 1289 
10:16:11, -1800, -1732, 7240, -1908, -185, 1295 
10:16:11, -1748, -1776, 7228, -1977, -500, 1273 
10:16:11, -1696, -1776, 7176, -2015, -762, 1316 
10:16:11, -1680, -1876, 7080, -1996, -1000, 1307 
10:16:11, -1612, -1792, 7040, -1985, -1199, 1300 
10:16:11, -1512, -1820, 6960, -1960, -1380, 1203 
10:16:11, -1444, -1928, 6928, -1880, -1419, 1085 
10:16:11, -1296, -1932, 6836, -1831, -1422, 968 
10:16:11, -1156, -1988, 6872, -1780, -1429, 843 
10:16:11, -980, -1964, 6888, -1790, -1413, 821 
10:16:11, -852, -1908, 6912, -1780, -1375, 834 
10:16:11, -780, -1924, 6956, -1779, -1315, 810 
10:16:11, -624, -2076, 7132, -1786, -1240, 716 
10:16:11, -700, -2096, 7216, -1724, -1125, 633 
10:16:11, -772, -2140, 7272, -1704, -991, 577 
10:16:11, -864, -2096, 7244, -1620, -931, 627 
10:16:11, -936, -2132, 7324, -1567, -814, 677 
10:16:11, -888, -2196, 7296, -1452, -675, 706 
10:16:11, -896, -2400, 7352, -1305, -553, 729 
10:16:11, -940, -2452, 7132, -1208, -420, 822 
10:16:11, -1056, -2524, 7212, -1133, -343, 957 
10:16:11, -1232, -2492, 7324, -1043, -288, 1092 
10:16:11, -1276, -2588, 7492, -976, -199, 1231 
10:16:11, -1356, -2660, 7680, -990, -181, 1300 
10:16:11, -1572, -2712, 7848, -1040, -171, 1428 
10:16:11, -1660, -2760, 7892, -1050, -218, 1513 
10:16:11, -1712, -2824, 7844, -1030, -223, 1593 
10:16:11, -1744, -2840, 7848, -983, -270, 1672 
10:16:11, -1648, -2896, 7844, -931, -368, 1743 
10:16:11, -1580, -2852, 7816, -864, -492, 1714 
10:16:11, -1556, -2960, 7948, -824, -598, 1603 
10:16:11, -1600, -3048, 8032, -732, -723, 1496 
10:16:11, -1616, -3208, 8096, -688, -773, 1331 
10:16:11, -1580, -3220, 8164, -585, -915, 1173 
10:16:11, -1416, -3156, 8252, -564, -993, 1052 
10:16:11, -1184, -3196, 8240, -449, -1104, 994 
10:16:11, -1136, -3136, 8188, -413, -1196, 925 
10:16:11, -1084, -3160, 8116, -292, -1263, 933 
10:16:11, -1116, -3232, 8076, -240, -1289, 942 
10:16:11, -1064, -3304, 8100, -188, -1260, 995 
10:16:11, -864, -3204, 8148, -145, -1229, 1101 
10:16:11, -772, -3152, 8192, -133, -1153, 1293 
10:16:11, -812, -3100, 8192, -63, -1064, 1519 
10:16:11, -840, -3144, 8196, -34, -1050, 1790 
10:16:11, -884, -3284, 8208, 2, -1031, 1998 
10:16:11, -916, -3200, 8176, 63, -1049, 2176 
10:16:11, -820, -3160, 8172, 178, -1059, 2419 
10:16:11, -884, -3200, 8208, 310, -1109, 2612 
10:16:11, -1076, -3244, 8036, 400, -1066, 2778 
10:16:11, -1184, -3200, 8060, 459, -1043, 2958 
10:16:11, -1416, -3196, 8084, 555, -1047, 3074 
10:16:11, -1492, -3204, 8124, 537, -1000, 3061 
10:16:11, -1460, -3228, 8356, 571, -1040, 2898 
10:16:11, -1556, -3052, 8572, 515, -1116, 2651 
10:16:11, -1556, -2992, 8748, 476, -1274, 2437 
10:16:11, -1484, -2952, 8840, 391, -1479, 2269 
10:16:11, -1616, -2888, 8760, 305, -1597, 2144 
10:16:11, -1708, -2756, 8532, 255, -1715, 2000 
10:16:11, -1560, -2776, 8332, 180, -1675, 1786 
10:16:11, -1424, -2776, 8232, 146, -1584, 1494 
10:16:11, -1256, -2852, 8328, 87, -1454, 1189 
10:16:11, -1196, -2932, 8604, 29, -1383, 950 
10:16:11, -1204, -2876, 8624, -22, -1257, 823 
10:16:11, -1224, -2928, 8380, -103, -1252, 751 
10:16:11, -1160, -3004, 8256, -157, -1218, 708 
10:16:11, -1224, -2960, 8272, -191, -1211, 710 
10:16:11, -1288, -2832, 8384, -218, -1189, 703 
10:16:11, -1220, -2808, 8352, -264, -1152, 636 
10:16:11, -1168, -2804, 8300, -202, -1078, 495 
10:16:11, -1104, -2740, 8244, -193, -1028, 450 
10:16:11, -1092, -2628, 8228, -136, -967, 423 
10:16:11, -1032, -2648, 8316, -70, -893, 459 
10:16:11, -932, -2728, 8460, -45, -851, 580 
10:16:11, -784, -2764, 8424, -13, -744, 610 
10:16:12, -852, -2688, 8404, 11, -689, 663 
10:16:12, -820, -2660, 8364, 56, -674, 703 
10:16:12, -1024, -2676, 8472, 105, -696, 791 
10:16:12, -1148, -2688, 8444, 115, -712, 869 
10:16:12, -1188, -2752, 8440, 105, -730, 929 
10:16:12, -1120, -2760, 8404, 135, -740, 896 
10:16:12, -1064, -2824, 8452, 142, -685, 869 
10:16:12, -1124, -2812, 8608, 158, -646, 773 
10:16:12, -1112, -2792, 8764, 165, -571, 675 
10:16:12, -1044, -2808, 8828, 164, -460, 641 
10:16:12, -888, -2892, 8556, 209, -417, 731 
10:16:12, -872, -2892, 8252, 208, -329, 816 
10:16:12, -728, -2920, 8164, 199, -235, 899 
10:16:12, -512, -2900, 8212, 219, -183, 1029 
10:16:12, -564, -2868, 8212, 163, -117, 1108 
10:16:12, -532, -2804, 8164, 116, -72, 1175 
10:16:12, -624, -2820, 8300, 71, -9, 1215 
10:16:12, -720, -2848, 8568, 13, -19, 1148 
10:16:12, -748, -2772, 8668, 11, -22, 1058 
10:16:12, -808, -2856, 8580, -22, -15, 885 
10:16:12, -692, -2896, 8536, -31, 16, 728 
10:16:12, -624, -3036, 8496, -26, -11, 616 
10:16:12, -700, -3044, 8632, 51, 24, 498 
10:16:12, -812, -3072, 8576, 99, -13, 378 
10:16:12, -780, -3056, 8632, 191, -40, 233 
10:16:12, -616, -3100, 8504, 324, -61, 90 
10:16:12, -620, -3164, 8424, 385, -90, 48 
10:16:12, -532, -3220, 8240, 479, -24, 42 
10:16:12, -608, -3212, 8292, 544, 24, 112 
10:16:12, -740, -3104, 8316, 622, 63, 158 
10:16:12, -740, -2996, 8528, 601, 81, 69 
10:16:12, -812, -3076, 8612, 620, 101, -31 
10:16:12, -732, -3148, 8764, 636, 86, -63 
10:16:12, -604, -3208, 8712, 655, 82, -71 
10:16:12, -476, -3268, 8596, 707, 104, -31 
10:16:12, -496, -3244, 8480, 736, 78, 26 
10:16:12, -640, -3252, 8448, 817, 90, 45 
10:16:12, -672, -3164, 8400, 869, 125, 76 
10:16:12, -584, -3164, 8260, 978, 193, 87 
10:16:12, -608, -3184, 8152, 1016, 286, 161 
10:16:12, -744, -3152, 8096, 987, 339, 286 
10:16:12, -760, -2932, 8072, 919, 400, 367 
10:16:12, -704, -2844, 8012, 864, 371, 506 
10:16:12, -740, -2808, 8140, 756, 293, 534 
10:16:12, -780, -2824, 8276, 663, 172, 504 
10:16:12, -888, -2812, 8316, 558, 56, 422 
10:16:12, -856, -2740, 8292, 633, -8, 436 
10:16:12, -836, -2820, 8260, 573, -106, 378 
10:16:12, -932, -2748, 8076, 583, -134, 365 
10:16:12, -912, -2728, 8096, 588, -214, 419 
10:16:12, -824, -2672, 7968, 524, -257, 524 
10:16:12, -716, -2596, 7884, 501, -214, 641 
10:16:12, -624, -2468, 7736, 403, -221, 729 
10:16:12, -560, -2312, 7732, 299, -235, 855 
10:16:12, -636, -2288, 7852, 217, -251, 940 
10:16:12, -692, -2224, 7888, 113, -317, 968 
10:16:12, -772, -2192, 7948, -19, -394, 1007 
10:16:12, -604, -2100, 7900, -163, -463, 980 
10:16:12, -608, -2100, 7936, -248, -519, 905 
10:16:12, -580, -2116, 7928, -379, -498, 836 
10:16:12, -692, -2140, 7976, -531, -517, 682 
10:16:12, -820, -2156, 7992, -646, -482, 535 
10:16:12, -820, -2284, 8180, -784, -506, 344 
10:16:12, -13944, -30912, 32767, 935, -514, 574 
10:16:12, -7660, -7240, 5792, 1027, -34, 781 
10:16:12, 3124, -840, 3824, 2047, 210, 477 
10:16:12, 100, -1520, 7884, 1849, 319, 251 
10:16:12, -832, -2964, 8232, 1994, 409, 260 
10:16:12, 172, -2160, 6580, 1940, 485, 215 
10:16:12, -244, -1644, 8992, 1970, 566, 88 
10:16:12, -320, -1424, 8088, 1930, 577, -4 
10:16:12, -188, -1532, 8284, 1879, 660, -131 
10:16:12, -460, -1572, 8488, 1700, 724, -225 
10:16:12, -472, -1380, 8380, 1525, 766, -244 
10:16:12, -460, -1472, 8252, 1333, 775, -310 
10:16:12, -804, -1676, 8152, 1104, 768, -342 
10:16:12, -1020, -1544, 8196, 905, 632, -455 
10:16:12, -1280, -1736, 8192, 656, 542, -545 
10:16:12, -1524, -1900, 7940, 483, 331, -645 
10:16:12, -1604, -1916, 7944, 369, 156, -598 
10:16:12, -1384, -1920, 7940, 326, 0, -488 
10:16:12, -1212, -1924, 7908, 312, -135, -372 
10:16:12, -1052, -2004, 7884, 326, -299, -141 
10:16:12, -936, -2176, 7876, 414, -425, 99 
10:16:12, -672, -2200, 7896, 516, -477, 319 
10:16:12, -572, -2280, 7712, 682, -606, 588 
10:16:12, -668, -2424, 7732, 841, -705, 781 
10:16:12, -868, -2332, 7560, 1020, -870, 985 
10:16:12, -1148, -2436, 7672, 1242, -1039, 1144 
10:16:12, -1236, -2412, 7500, 1499, -1206, 1325 
10:16:12, -1104, -2316, 7324, 1844, -1403, 1368 
10:16:12, -1160, -2384, 7324, 2153, -1557, 1366 
10:16:12, -1024, -2372, 7368, 2522, -1693, 1333 
10:16:12, -788, -2244, 6984, 2948, -1845, 1302 
10:16:12, -636, -2336, 7312, 3351, -1977, 1234 
10:16:12, -352, -2260, 7068, 3860, -2023, 1203 
10:16:12, -268, -2564, 7188, 4315, -2038, 1190 
10:16:12, -32, -2168, 7008, 4941, -2018, 1174 
10:16:12, 48, -2236, 6784, 5549, -1997, 1158 
10:16:12, 136, -1980, 6536, 6136, -1980, 1111 
10:16:12, 104, -2132, 7076, 6798, -1948, 1077 
10:16:12, 284, -1664, 5836, 7532, -1962, 1042 
10:16:12, 324, -1944, 6304, 8253, -1940, 992 
10:16:12, 0, -1524, 6612, 9534, -1522, 978 
10:16:13, -16460, -32768, -1832, 3495, -792, -200 
10:16:13, 12932, -984, -14096, 1244, -288, 149 
10:16:13, -3616, 748, 10884, 122, 284, 345 
10:16:13, 1792, 1204, 4692, -858, 546, 511 
10:16:13, 1716, 964, 6104, -1940, 696, 710 
10:16:13, -1892, 1536, 6956, -2931, 213, 1109 
10:16:13, 4380, -9636, 32767, -308, 208, 1188 
10:16:13, -4152, -3848, 2768, 869, 207, 676 
10:16:13, 948, -1408, 10884, -326, 310, 682 
10:16:13, 416, 432, 11420, 37, -30, 537 
10:16:13, -856, 988, 7616, -42, 101, 241 
10:16:13, 852, 1432, 8416, 49, 130, 85 
10:16:13, -356, -268, 8060, -17, 131, 47 
10:16:13, -392, -708, 8140, 42, 104, 17 
10:16:13, -156, -216, 8196, 17, 106, 58 
10:16:13, -236, -408, 8380, 33, 138, 31 
10:16:13, -332, -204, 8256, 41, 92, 28 
10:16:13, -164, -244, 8252, 33, 100, -12 
10:16:13, -120, -344, 8328, 47, 113, 45 
10:16:13, -132, -192, 8312, 11, 137, 55 
10:16:13, -144, -312, 8300, 42, 89, 42 
10:16:13, -204, -244, 8140, 18, 146, 27 
10:16:13, -180, -256, 8232, 11, 105, 37 
10:16:13, -180, -328, 8292, 49, 97, 16 
10:16:13, -196, -180, 8236, 13, 106, 27 
10:16:13, -176, -284, 8388, 43, 130, 47 
10:16:13, -192, -296, 8360, 37, 82, 47 
10:16:13, -224, -276, 8332, 75, 95, 27 
10:16:13, -328, -244, 8284, 58, 73, 26 
10:16:13, -288, -340, 8336, 45, 93, 37 
10:16:13, -40, -260, 8248, 17, 130, 35 
10:16:13, -40, -236, 8292, 44, 129, 29 
10:16:13, -240, -272, 8264, 19, 146, 18 
10:16:13, -268, -260, 8192, 32, 111, 21 
10:16:13, -144, -320, 8200, 56, 121, 57 
10:16:13, -244, -304, 8256, 24, 90, 53 
10:16:13, -204, -304, 8260, 23, 144, 72 
10:16:13, -200, -288, 8292, -5, 120, 52 
10:16:13, -232, -280, 8256, 26, 125, 39 
10:16:13, -116, -264, 8216, 55, 99, 33 
10:16:13, -264, -224, 8168, 47, 102, 43 
10:16:13, -144, -320, 8264, 44, 125, 46 
10:16:13, -148, -216, 8272, 10, 100, 52 
10:16:13, -264, -360, 8288, 35, 99, 20 
10:16:13, -136, -216, 8196, 45, 127, 48 
10:16:13, -148, -256, 8188, 11, 85, 61 
10:16:13, -204, -256, 8248, 59, 102, 42 
10:16:13, -140, -224, 8196, 45, 105, 53 
10:16:13, -144, -308, 8200, 50, 119, 33 
10:16:13, -184, -268, 8144, 30, 117, 21 
10:16:13, -156, -280, 8196, 63, 117, 42 
10:16:13, -184, -240, 8208, 38, 96, 26 
10:16:13, -136, -252, 8292, 49, 121, 40 
10:16:13, -148, -280, 8296, 49, 130, 27 
10:16:13, -168, -256, 8252, 42, 120, 45 
10:16:13, -140, -324, 8288, 66, 125, 42 
10:16:13, -172, -252, 8204, 42, 123, 59 
10:16:13, -212, -268, 8268, 37, 103, 52 
10:16:13, -100, -232, 8320, 21, 125, 42 
10:16:13, -180, -344, 8240, 47, 120, 52 
10:16:13, -248, -276, 8320, 57, 100, 35 
10:16:13, -252, -300, 8296, 21, 94, 35 
10:16:13, -120, -200, 8272, 52, 123, 44 
10:16:13, -268, -280, 8252, 11, 45, 37 
10:16:13, -76, -160, 8228, 2, 131, 61 
10:16:13, -72, -232, 8336, -8, 142, 35 
10:16:13, -216, -272, 8220, 8, 163, 40 
10:16:13, -188, -248, 8308, -20, 134, 40 
10:16:13, -228, -316, 8344, 12, 113, 66 
10:16:13, -200, -280, 8264, 60, 125, 42 
10:16:13, -168, -280, 8384, 27, 107, 26 
10:16:13, -136, -272, 8360, 41, 123, 33 
10:16:13, -176, -276, 8152, 80, 124, 58 
10:16:13, -248, -344, 8204, 54, 84, 93 
10:16:13, -56, -368, 8436, 19, 109, 41 
10:16:13, -244, 56, 8184, -29, 131, 41 
10:16:13, -104, -364, 8224, 44, 161, 15 
10:16:13, -92, -256, 8196, 40, 149, 40 
10:16:13, -100, -344, 8292, 66, 190, 37 
10:16:13, -364, -224, 8260, 107, 136, 50 
10:16:13, -144, -396, 8264, 140, 135, 44 
10:16:13, -204, -248, 8168, 124, 121, 58 
10:16:13, -384, -172, 8240, 67, 93, 161 
10:16:13, -616, -672, 8292, 5, 130, 578 
10:16:13, -636, -776, 8320, 14, 122, 999 
10:16:13, -768, -676, 8204, -20, 75, 1520 
10:16:13, -792, -572, 8296, -45, 102, 2085 
10:16:13, -796, -284, 8172, -57, 54, 2473 
10:16:13, -892, -356, 8224, -84, 46, 2974 
10:16:13, -540, -404, 8328, -118, 78, 3360 
10:16:13, -780, -384, 8024, -108, 85, 3713 
10:16:13, -356, -264, 8356, -147, 68, 4072 
10:16:13, -528, -336, 8408, -145, 82, 4332 
10:16:13, -360, -228, 8080, -106, 44, 4596 
10:16:13, -368, -604, 8112, -159, 70, 4848 
10:16:13, -316, -716, 8436, -124, 82, 5076 
10:16:13, -120, -632, 8092, -166, 96, 5357 
10:16:13, -240, -856, 7944, -150, 90, 5583 
10:16:13, -160, -752, 8568, -141, 50, 5749 
10:16:13, -180, -864, 8332, -180, 97, 5833 
10:16:13, -268, -1132, 8384, -181, 69, 6008 
10:16:13, -284, -812, 8528, -212, 61, 6175 
10:16:13, -216, -716, 8132, -217, 76, 6425 
10:16:13, -184, -516, 8296, -200, 80, 6630 
10:16:14, -704, -628, 8388, -247, 104, 6787 
10:16:14, -372, -680, 8032, -254, 79, 6948 
10:16:14, -120, -856, 8360, -261, 106, 6983 
10:16:14, -76, -900, 8216, -198, 103, 6879 
10:16:14, -8, -604, 8316, -187, 68, 6689 
10:16:14, 4, -664, 8088, -152, 4, 6510 
10:16:14, -128, -484, 8420, -148, -5, 6316 
10:16:14, -396, -324, 7792, -144, -59, 6111 
10:16:14, -140, -116, 8040, -109, -29, 5987 
10:16:14, -180, -436, 8184, -190, 11, 5884 
10:16:14, -68, -540, 7860, -213, 86, 5806 
10:16:14, 112, -104, 7348, -96, 66, 5651 
10:16:14, 124, -120, 9412, -166, 49, 5542 
10:16:14, 4, -180, 7136, -194, 51, 5390 
10:16:14, 544, -412, 8212, -156, 82, 5190 
10:16:14, 308, -16, 8868, -143, 7, 4943 
10:16:14, 180, -200, 7924, -124, 31, 4635 
10:16:14, 708, 448, 8604, -114, 90, 4330 
10:16:14, 408, 80, 8076, -99, 78, 3949 
10:16:14, 520, 216, 8492, -84, 42, 3469 
10:16:14, 428, 452, 8256, -82, 62, 3058 
10:16:14, 420, 372, 8284, -75, 92, 2638 
10:16:14, 544, 556, 8280, -13, 17, 2105 
10:16:14, 512, 576, 8180, -42, 92, 1686 
10:16:14, 384, 560, 8192, -29, 123, 1200 
10:16:14, 492, 524, 8196, 16, 60, 691 
10:16:14, 456, 284, 8264, 50, 70, 341 
10:16:14, 344, 180, 8248, 10, 125, 5 
10:16:14, -196, -220, 8316, -34, 149, 0 
10:16:14, -356, -552, 8236, 37, 85, 21 
10:16:14, -276, -296, 8340, 49, 52, 26 
10:16:14, 40, -148, 8264, 32, 111, 32 
10:16:14, -236, -316, 8256, 12, 126, 11 
10:16:14, -348, -356, 8236, 70, 75, -6 
10:16:14, -528, -540, 8184, 78, 34, 38 
10:16:14, 28, -680, 8288, 178, 92, 30 
10:16:14, -756, -536, 8196, 236, -31, 9 
10:16:14, 128, -496, 8156, 120, 23, -317 
10:16:14, 860, 176, 7656, -225, 281, -813 
10:16:14, 172, 588, 8220, -285, 361, -883 
10:16:14, -712, 1044, 7748, 25, 106, 99 
10:16:14, 228, -220, 8100, 17, 205, 31 
10:16:14, -340, -404, 8344, 49, 178, 53 
10:16:14, -72, -96, 8256, 29, 194, 36 
10:16:14, -144, -200, 8252, -10, 182, 56 
10:16:14, -1172, -732, 8104, 52, 0, 3 
10:16:14, -588, -636, 8244, 108, 12, 48 
10:16:14, 524, 136, 8480, 34, 144, 45 
10:16:14, -520, -568, 8276, 53, 87, 55 
10:16:14, -56, -176, 8348, 16, 131, 43 
10:16:14, -236, -212, 8332, 33, 122, 34 
10:16:14, -120, -204, 8360, 0, 144, 47 
10:16:14, -204, -228, 8284, 15, 115, 29 
10:16:14, -316, -296, 8364, 39, 127, 31 
10:16:14, -232, -260, 8260, 63, 94, 43 
10:16:14, -228, -228, 8340, 4, 125, 14 
10:16:14, -160, -268, 8280, 21, 118, 28 
10:16:14, -236, -336, 8224, 25, 106, 46 
10:16:14, -160, -272, 8316, 26, 147, 2 
10:16:14, -240, -252, 8136, 31, 89, 61 
10:16:14, -236, -308, 8220, 16, 61, 56 
10:16:14, -208, -288, 8228, 46, 105, 33 
10:16:14, -152, -264, 8240, 59, 92, 9 
10:16:14, -136, -268, 8240, 43, 106, 29 
10:16:14, -212, -212, 8228, 7, 111, 21 
10:16:14, -108, -288, 8260, 11, 99, 49 
10:16:14, -292, -228, 8224, 16, 92, 35 
10:16:14, -212, -320, 8280, 45, 104, -3 
10:16:14, -168, -228, 8148, 24, 102, 26 
10:16:14, -160, -280, 8168, 43, 84, 50 
10:16:14, -132, -240, 8148, 14, 104, 47 
10:16:14, -156, -308, 8200, 39, 134, 53 
10:16:14, -132, -340, 8228, 9, 114, 58 
10:16:14, -236, -244, 8224, 48, 129, 45 
10:16:14, -276, -232, 8248, 11, 108, 48 
10:16:14, -148, -300, 8220, 47, 109, 38 
10:16:14, -252, -252, 8212, 14, 135, 37 
10:16:14, -228, -260, 8264, 28, 132, 24 
10:16:14, -212, -232, 8212, 15, 111, 14 
10:16:14, -212, -260, 8260, 28, 95, 37 
10:16:14, -192, -284, 8224, 10, 141, 40 
10:16:14, -196, -280, 8224, 30, 97, 44 
10:16:14, -252, -256, 8216, -8, 151, 39 
10:16:14, -180, -320, 8292, 23, 146, 49 
10:16:14, -132, -288, 8220, -8, 147, 32 
10:16:14, -232, -244, 8268, -10, 142, 13 
10:16:14, -164, -240, 8292, 18, 135, 30 
10:16:14, -196, -228, 8320, 3, 142, 41 
10:16:14, -224, -272, 8288, 35, 137, 16 
10:16:14, -68, -216, 8224, 18, 168, 6 
10:16:14, 140, 44, 8276, -60, 240, 49 
10:16:14, -92, -100, 8192, -111, 252, 8 
10:16:14, -964, -1560, 6540, 407, 409, 45 
10:16:14, 252, 4300, 9976, 40, 9, 147 
10:16:14, -7788, -9652, 5492, 10, -204, -10 
10:16:14, -3496, -5728, 14928, 318, -103, 14 
10:16:14, 888, -14580, 12952, -143, 1243, -576 
10:16:14, 10328, 2428, -17148, 1169, 203, 266 
10:16:14, 6212, 3764, 6072, 11, 120, -46 
10:16:14, -3480, -336, 8964, -39, 39, 36 
10:16:14, 2996, -356, 6848, 21, 150, 11 
10:16:14, -1580, -260, 8992, -22, 160, 52 
